order_item_id,order_id,product_id,quantity,unit_price,discount_amount
711821,97162,1013,1,7.20,0.80
711822,97163,1008,1,45.00,0.00
711823,97164,1008,2,45.00,0.00
711824,97165,1014,3,18.00,0.00
711825,97165,1012,1,14.00,0.00
711826,97166,1009,1,26.00,0.00
711827,97166,1016,2,26.60,2.80
711828,97167,1002,1,72.00,0.00
711829,97168,1012,1,14.00,0.00
711830,97169,1013,1,8.00,0.00
711831,97170,1009,1,26.00,0.00
711832,97171,1008,1,45.00,0.00
711833,97172,1018,1,34.00,0.00
711834,97172,1005,1,28.00,0.00
711835,97173,1002,1,72.00,0.00
711836,97174,1013,2,7.60,0.80
711837,97175,1009,1,26.00,0.00
711838,97176,1010,2,24.00,0.00
711839,97176,1016,1,25.20,2.80
711840,97176,1012,1,14.00,0.00
711841,97177,1014,1,18.00,0.00
711842,97177,1008,1,42.75,2.25
711843,97178,1002,1,68.40,3.60
711844,97178,1017,1,15.20,0.80
711845,97179,1016,1,28.00,0.00
711846,97180,1003,1,95.00,0.00
711847,97181,1003,1,95.00,0.00
711848,97182,1009,3,26.00,0.00
711849,97183,1004,1,110.00,0.00
711850,97184,1008,1,45.00,0.00
711851,97185,1004,1,110.00,0.00
711852,97185,1003,1,95.00,0.00
711853,97186,1010,2,21.60,4.80
711854,97187,1008,1,42.75,2.25
711855,97188,1016,1,26.60,1.40
711856,97189,1008,1,45.00,0.00
711857,97190,1001,1,58.50,6.50
711858,97191,1018,2,34.00,0.00
711859,97192,1001,1,65.00,0.00
711860,97193,1004,1,99.00,11.00
711861,97194,1007,1,38.00,0.00
711862,97195,1006,3,28.50,4.50
711863,97196,1012,1,14.00,0.00
711864,97197,1006,1,28.50,1.50
711865,97198,1014,2,18.00,0.00
711866,97199,1011,1,28.50,1.50
711867,97200,1007,3,38.00,0.00
711868,97200,1009,2,26.00,0.00
711869,97200,1012,2,12.60,2.80
711870,97201,1002,1,68.40,3.60
711871,97202,1005,1,28.00,0.00
711872,97203,1002,1,72.00,0.00
711873,97203,1018,1,32.30,1.70
711874,97204,1016,1,25.20,2.80
711875,97204,1014,1,18.00,0.00
711876,97204,1013,1,7.20,0.80
711877,97204,1004,1,110.00,0.00
711878,97205,1012,1,14.00,0.00
711879,97205,1011,1,30.00,0.00
711880,97206,1010,3,21.60,7.20
711881,97207,1011,1,30.00,0.00
711882,97208,1006,1,30.00,0.00
711883,97208,1009,1,26.00,0.00
711884,97209,1012,1,13.30,0.70
711885,97209,1002,1,72.00,0.00
711886,97210,1002,1,72.00,0.00
711887,97211,1008,1,45.00,0.00
711888,97211,1001,1,58.50,6.50
711889,97212,1003,1,95.00,0.00
711890,97213,1013,1,8.00,0.00
711891,97214,1010,1,21.60,2.40
711892,97215,1008,1,40.50,4.50
711893,97215,1017,1,16.00,0.00
711894,97215,1016,3,28.00,0.00
711895,97216,1006,1,30.00,0.00
711896,97217,1010,1,24.00,0.00
711897,97218,1010,1,21.60,2.40
711898,97218,1006,1,30.00,0.00
711899,97218,1001,1,65.00,0.00
711900,97218,1016,2,28.00,0.00
711901,97219,1007,1,36.10,1.90
711902,97220,1004,2,110.00,0.00
711903,97221,1015,1,32.00,0.00
711904,97222,1016,2,26.60,2.80
711905,97223,1017,1,16.00,0.00
711906,97224,1004,1,110.00,0.00
711907,97225,1006,1,27.00,3.00
711908,97225,1008,1,42.75,2.25
711909,97225,1005,1,28.00,0.00
711910,97225,1016,1,28.00,0.00
711911,97226,1017,1,16.00,0.00
711912,97227,1015,1,32.00,0.00
711913,97227,1004,1,110.00,0.00
711914,97228,1003,1,95.00,0.00
711915,97229,1002,1,68.40,3.60
711916,97230,1017,1,16.00,0.00
711917,97230,1001,3,65.00,0.00
711918,97231,1011,3,27.00,9.00
711919,97231,1017,1,15.20,0.80
711920,97232,1003,1,90.25,4.75
711921,97232,1006,2,30.00,0.00
711922,97233,1007,2,38.00,0.00
711923,97234,1013,1,8.00,0.00
711924,97234,1016,1,28.00,0.00
711925,97234,1003,1,95.00,0.00
711926,97235,1007,1,38.00,0.00
711927,97235,1002,1,68.40,3.60
711928,97236,1007,1,36.10,1.90
711929,97237,1007,2,38.00,0.00
711930,97238,1012,2,14.00,0.00
711931,97239,1014,1,16.20,1.80
711932,97239,1015,2,32.00,0.00
711933,97240,1008,1,45.00,0.00
711934,97240,1005,1,28.00,0.00
711935,97241,1011,1,28.50,1.50
711936,97242,1014,1,16.20,1.80
711937,97243,1005,1,25.20,2.80
711938,97244,1015,2,32.00,0.00
711939,97244,1017,1,16.00,0.00
711940,97245,1001,1,65.00,0.00
711941,97246,1005,1,28.00,0.00
711942,97247,1014,1,18.00,0.00
711943,97248,1016,1,25.20,2.80
711944,97248,1006,1,30.00,0.00
711945,97249,1012,1,12.60,1.40
711946,97249,1005,3,28.00,0.00
711947,97249,1010,1,24.00,0.00
711948,97249,1016,1,25.20,2.80
711949,97250,1016,2,28.00,0.00
711950,97250,1013,2,7.60,0.80
711951,97250,1012,1,14.00,0.00
711952,97251,1016,2,26.60,2.80
711953,97252,1016,2,28.00,0.00
711954,97252,1014,1,17.10,0.90
711955,97253,1006,1,30.00,0.00
711956,97253,1016,1,28.00,0.00
711957,97253,1002,3,72.00,0.00
711958,97253,1010,2,24.00,0.00
711959,97254,1012,1,12.60,1.40
711960,97255,1010,1,24.00,0.00
711961,97255,1003,1,95.00,0.00
711962,97256,1007,1,38.00,0.00
711963,97256,1012,3,14.00,0.00
711964,97257,1012,1,14.00,0.00
711965,97258,1008,1,45.00,0.00
711966,97259,1015,1,28.80,3.20
711967,97259,1009,1,26.00,0.00
711968,97259,1013,1,8.00,0.00
711969,97259,1003,1,95.00,0.00
711970,97260,1002,1,72.00,0.00
711971,97261,1003,1,95.00,0.00
711972,97262,1006,1,30.00,0.00
711973,97262,1004,1,104.50,5.50
711974,97262,1011,2,30.00,0.00
711975,97263,1007,1,38.00,0.00
711976,97264,1005,1,28.00,0.00
711977,97264,1008,2,40.50,9.00
711978,97265,1005,2,28.00,0.00
711979,97266,1011,1,30.00,0.00
711980,97266,1009,1,23.40,2.60
711981,97267,1007,2,38.00,0.00
711982,97267,1002,1,64.80,7.20
711983,97268,1018,1,34.00,0.00
711984,97269,1015,1,32.00,0.00
711985,97270,1011,1,28.50,1.50
711986,97271,1010,1,24.00,0.00
711987,97272,1013,1,8.00,0.00
711988,97273,1010,2,24.00,0.00
711989,97274,1001,1,65.00,0.00
711990,97274,1013,1,8.00,0.00
711991,97275,1016,1,26.60,1.40
711992,97275,1010,1,24.00,0.00
711993,97276,1005,3,28.00,0.00
711994,97277,1013,1,8.00,0.00
711995,97278,1007,2,36.10,3.80
711996,97279,1008,1,42.75,2.25
711997,97280,1008,1,45.00,0.00
711998,97281,1001,1,65.00,0.00
711999,97282,1012,2,14.00,0.00
712000,97283,1013,1,7.60,0.40
712001,97284,1008,3,45.00,0.00
712002,97284,1001,2,65.00,0.00
712003,97285,1003,2,90.25,9.50
712004,97286,1013,2,8.00,0.00
712005,97287,1007,1,38.00,0.00
712006,97287,1017,3,16.00,0.00
712007,97287,1018,1,34.00,0.00
712008,97288,1007,1,34.20,3.80
712009,97289,1006,2,30.00,0.00
712010,97290,1011,1,27.00,3.00
712011,97290,1013,1,8.00,0.00
712012,97291,1002,1,72.00,0.00
712013,97292,1017,1,16.00,0.00
712014,97293,1003,1,95.00,0.00
712015,97293,1002,1,72.00,0.00
712016,97294,1008,1,42.75,2.25
712017,97294,1015,1,32.00,0.00
712018,97294,1011,2,30.00,0.00
712019,97295,1003,1,85.50,9.50
712020,97296,1014,1,18.00,0.00
712021,97297,1009,2,26.00,0.00
712022,97298,1015,3,32.00,0.00
712023,97298,1006,2,28.50,3.00
712024,97299,1005,1,28.00,0.00
712025,97300,1013,2,8.00,0.00
712026,97301,1006,1,30.00,0.00
712027,97301,1007,1,36.10,1.90
712028,97301,1011,1,30.00,0.00
712029,97302,1003,2,90.25,9.50
712030,97303,1014,1,18.00,0.00
712031,97303,1012,1,14.00,0.00
712032,97303,1008,1,45.00,0.00
712033,97304,1018,1,34.00,0.00
712034,97304,1013,1,8.00,0.00
712035,97305,1003,2,95.00,0.00
712036,97305,1006,1,30.00,0.00
712037,97306,1003,1,95.00,0.00
712038,97307,1014,1,17.10,0.90
712039,97308,1005,1,28.00,0.00
712040,97309,1008,2,45.00,0.00
712041,97310,1010,1,24.00,0.00
712042,97311,1016,1,28.00,0.00
712043,97312,1017,1,14.40,1.60
712044,97313,1004,1,110.00,0.00
712045,97314,1011,1,28.50,1.50
712046,97314,1015,1,32.00,0.00
712047,97315,1005,1,28.00,0.00
712048,97316,1005,1,28.00,0.00
712049,97316,1004,1,110.00,0.00
712050,97317,1001,1,65.00,0.00
712051,97318,1006,2,28.50,3.00
712052,97319,1014,2,17.10,1.80
712053,97320,1008,1,40.50,4.50
712054,97321,1016,3,26.60,4.20
712055,97322,1006,1,30.00,0.00
712056,97323,1010,1,24.00,0.00
712057,97324,1001,1,65.00,0.00
712058,97324,1007,1,38.00,0.00
712059,97325,1013,1,8.00,0.00
712060,97326,1005,1,26.60,1.40
712061,97327,1012,1,13.30,0.70
712062,97327,1003,2,90.25,9.50
712063,97328,1008,1,42.75,2.25
712064,97329,1006,1,30.00,0.00
712065,97330,1001,1,65.00,0.00
712066,97330,1012,1,14.00,0.00
712067,97331,1015,1,32.00,0.00
712068,97332,1014,2,18.00,0.00
712069,97333,1018,1,30.60,3.40
712070,97334,1008,1,45.00,0.00
712071,97334,1015,2,32.00,0.00
712072,97334,1009,2,24.70,2.60
712073,97335,1013,1,7.60,0.40
712074,97336,1012,1,13.30,0.70
712075,97337,1007,1,36.10,1.90
712076,97338,1015,2,32.00,0.00
712077,97339,1009,1,24.70,1.30
712078,97340,1004,3,110.00,0.00
712079,97340,1016,1,28.00,0.00
712080,97341,1004,1,110.00,0.00
712081,97341,1005,2,28.00,0.00
712082,97342,1010,1,24.00,0.00
712083,97343,1008,1,45.00,0.00
712084,97344,1011,1,30.00,0.00
712085,97345,1004,1,104.50,5.50
712086,97345,1008,2,45.00,0.00
712087,97346,1007,1,34.20,3.80
712088,97346,1018,1,34.00,0.00
712089,97347,1006,1,30.00,0.00
712090,97348,1004,2,99.00,22.00
712091,97348,1013,1,8.00,0.00
712092,97348,1010,2,24.00,0.00
712093,97349,1003,2,95.00,0.00
712094,97349,1018,1,30.60,3.40
712095,97350,1015,1,32.00,0.00
712096,97351,1012,1,14.00,0.00
712097,97351,1003,2,95.00,0.00
712098,97351,1005,1,25.20,2.80
712099,97351,1013,1,8.00,0.00
712100,97352,1014,1,18.00,0.00
712101,97353,1010,1,21.60,2.40
712102,97354,1011,1,27.00,3.00
712103,97354,1006,1,28.50,1.50
712104,97355,1013,1,7.60,0.40
712105,97356,1015,1,28.80,3.20
712106,97356,1008,1,45.00,0.00
712107,97357,1002,1,68.40,3.60
712108,97357,1015,1,32.00,0.00
712109,97358,1007,1,38.00,0.00
712110,97358,1018,2,32.30,3.40
712111,97358,1015,1,32.00,0.00
712112,97359,1005,2,28.00,0.00
712113,97359,1009,1,26.00,0.00
712114,97359,1010,1,24.00,0.00
712115,97359,1016,2,28.00,0.00
712116,97360,1013,1,8.00,0.00
712117,97360,1012,1,13.30,0.70
712118,97361,1009,1,26.00,0.00
712119,97362,1002,1,68.40,3.60
712120,97363,1010,1,22.80,1.20
712121,97363,1014,2,18.00,0.00
712122,97363,1003,2,95.00,0.00
712123,97363,1016,1,26.60,1.40
712124,97364,1002,1,72.00,0.00
712125,97365,1001,1,65.00,0.00
712126,97366,1005,2,28.00,0.00
712127,97366,1004,2,110.00,0.00
712128,97366,1013,1,8.00,0.00
712129,97367,1018,1,34.00,0.00
712130,97368,1002,1,72.00,0.00
712131,97369,1004,1,110.00,0.00
712132,97369,1017,1,16.00,0.00
712133,97370,1014,2,18.00,0.00
712134,97371,1008,2,45.00,0.00
712135,97371,1017,1,16.00,0.00
712136,97372,1009,2,23.40,5.20
712137,97372,1006,1,30.00,0.00
712138,97373,1016,3,28.00,0.00
712139,97374,1017,1,16.00,0.00
712140,97375,1005,2,28.00,0.00
712141,97376,1009,2,26.00,0.00
712142,97377,1001,1,65.00,0.00
712143,97377,1004,1,110.00,0.00
712144,97378,1017,1,16.00,0.00
712145,97378,1013,1,8.00,0.00
712146,97379,1013,1,7.20,0.80
712147,97379,1007,2,38.00,0.00
712148,97379,1001,1,65.00,0.00
712149,97379,1018,2,32.30,3.40
712150,97380,1008,1,45.00,0.00
712151,97381,1002,2,68.40,7.20
712152,97382,1011,1,27.00,3.00
712153,97383,1013,1,7.60,0.40
712154,97384,1012,1,14.00,0.00
712155,97385,1009,1,23.40,2.60
712156,97386,1002,1,72.00,0.00
712157,97386,1009,1,26.00,0.00
712158,97387,1008,1,40.50,4.50
712159,97388,1011,1,30.00,0.00
712160,97389,1012,1,14.00,0.00
712161,97389,1011,2,30.00,0.00
712162,97390,1008,1,45.00,0.00
712163,97391,1005,1,28.00,0.00
712164,97391,1001,1,65.00,0.00
712165,97392,1003,2,95.00,0.00
712166,97393,1004,1,110.00,0.00
712167,97393,1012,1,14.00,0.00
712168,97393,1002,1,68.40,3.60
712169,97394,1012,2,12.60,2.80
712170,97394,1003,1,95.00,0.00
712171,97394,1009,1,26.00,0.00
712172,97395,1006,1,30.00,0.00
712173,97396,1002,2,68.40,7.20
712174,97396,1005,3,28.00,0.00
712175,97397,1008,1,40.50,4.50
712176,97398,1017,1,16.00,0.00
712177,97398,1009,2,26.00,0.00
712178,97399,1002,1,72.00,0.00
712179,97400,1013,1,8.00,0.00
712180,97400,1005,1,28.00,0.00
712181,97401,1001,2,65.00,0.00
712182,97401,1009,2,26.00,0.00
712183,97402,1011,1,30.00,0.00
712184,97403,1010,2,24.00,0.00
712185,97403,1004,1,110.00,0.00
712186,97404,1010,1,24.00,0.00
712187,97404,1009,1,26.00,0.00
712188,97405,1010,1,24.00,0.00
712189,97405,1017,2,16.00,0.00
712190,97406,1005,1,26.60,1.40
712191,97407,1012,2,12.60,2.80
712192,97408,1004,1,110.00,0.00
712193,97408,1012,2,14.00,0.00
712194,97408,1002,1,72.00,0.00
712195,97409,1014,1,17.10,0.90
712196,97410,1009,1,26.00,0.00
712197,97411,1017,1,16.00,0.00
712198,97411,1009,1,26.00,0.00
712199,97412,1008,1,45.00,0.00
712200,97412,1017,1,14.40,1.60
712201,97413,1016,1,28.00,0.00
712202,97413,1003,2,95.00,0.00
712203,97414,1018,1,34.00,0.00
712204,97415,1005,2,28.00,0.00
712205,97415,1008,2,45.00,0.00
712206,97416,1012,1,14.00,0.00
712207,97416,1009,1,24.70,1.30
712208,97416,1015,1,30.40,1.60
712209,97416,1013,1,8.00,0.00
712210,97417,1018,1,34.00,0.00
712211,97418,1012,1,14.00,0.00
712212,97418,1010,3,24.00,0.00
712213,97419,1013,2,8.00,0.00
712214,97419,1011,1,30.00,0.00
712215,97419,1004,1,110.00,0.00
712216,97419,1002,1,68.40,3.60
712217,97420,1017,1,16.00,0.00
712218,97420,1008,1,45.00,0.00
712219,97420,1015,1,32.00,0.00
712220,97421,1013,3,8.00,0.00
712221,97422,1009,1,23.40,2.60
712222,97423,1007,1,38.00,0.00
712223,97423,1009,1,26.00,0.00
712224,97424,1013,1,8.00,0.00
712225,97425,1013,2,8.00,0.00
712226,97425,1012,1,14.00,0.00
712227,97426,1012,2,13.30,1.40
712228,97427,1004,1,104.50,5.50
712229,97427,1015,1,32.00,0.00
712230,97427,1005,1,28.00,0.00
712231,97428,1009,2,24.70,2.60
712232,97429,1012,1,14.00,0.00
712233,97429,1006,1,28.50,1.50
712234,97430,1012,1,14.00,0.00
712235,97430,1008,1,45.00,0.00
712236,97431,1009,2,26.00,0.00
712237,97431,1011,1,28.50,1.50
712238,97432,1013,1,7.60,0.40
712239,97432,1011,1,30.00,0.00
712240,97433,1011,1,28.50,1.50
712241,97434,1004,1,110.00,0.00
712242,97434,1002,1,72.00,0.00
712243,97435,1007,1,38.00,0.00
712244,97435,1001,1,65.00,0.00
712245,97435,1003,1,95.00,0.00
712246,97435,1004,1,110.00,0.00
712247,97436,1006,2,28.50,3.00
712248,97437,1002,1,64.80,7.20
712249,97438,1010,1,24.00,0.00
712250,97438,1008,1,42.75,2.25
712251,97439,1001,1,65.00,0.00
712252,97439,1016,1,26.60,1.40
712253,97439,1011,1,30.00,0.00
712254,97440,1003,1,95.00,0.00
712255,97440,1006,2,30.00,0.00
712256,97441,1010,1,24.00,0.00
712257,97441,1011,1,27.00,3.00
712258,97441,1007,2,36.10,3.80
712259,97441,1005,1,28.00,0.00
712260,97442,1006,1,30.00,0.00
712261,97443,1005,1,28.00,0.00
712262,97444,1010,2,24.00,0.00
712263,97444,1016,1,25.20,2.80
712264,97445,1008,1,45.00,0.00
712265,97446,1009,1,26.00,0.00
712266,97447,1003,3,95.00,0.00
712267,97448,1007,2,38.00,0.00
712268,97449,1008,3,40.50,13.50
712269,97449,1012,2,14.00,0.00
712270,97449,1010,2,21.60,4.80
712271,97450,1012,1,14.00,0.00
712272,97451,1016,1,25.20,2.80
712273,97452,1017,1,16.00,0.00
712274,97452,1014,2,16.20,3.60
712275,97453,1008,1,42.75,2.25
712276,97453,1001,1,65.00,0.00
712277,97453,1004,1,104.50,5.50
712278,97454,1010,1,24.00,0.00
712279,97455,1001,1,65.00,0.00
712280,97456,1010,1,24.00,0.00
712281,97457,1007,1,38.00,0.00
712282,97458,1005,1,28.00,0.00
712283,97458,1007,1,38.00,0.00
712284,97459,1006,1,28.50,1.50
712285,97460,1018,1,32.30,1.70
712286,97461,1005,1,28.00,0.00
712287,97461,1006,2,27.00,6.00
712288,97462,1004,2,110.00,0.00
712289,97463,1013,2,8.00,0.00
712290,97463,1005,2,28.00,0.00
712291,97464,1011,1,30.00,0.00
712292,97464,1009,1,24.70,1.30
712293,97464,1012,1,14.00,0.00
712294,97465,1001,1,61.75,3.25
712295,97466,1013,1,7.60,0.40
712296,97467,1009,1,26.00,0.00
712297,97467,1018,1,32.30,1.70
712298,97468,1012,2,14.00,0.00
712299,97469,1008,2,42.75,4.50
712300,97469,1016,1,28.00,0.00
712301,97469,1014,1,18.00,0.00
712302,97470,1010,1,24.00,0.00
712303,97470,1014,1,18.00,0.00
712304,97470,1006,1,30.00,0.00
712305,97470,1015,1,30.40,1.60
712306,97471,1009,2,26.00,0.00
712307,97472,1007,1,38.00,0.00
712308,97473,1010,1,24.00,0.00
712309,97473,1012,1,14.00,0.00
712310,97473,1009,3,23.40,7.80
712311,97474,1014,2,18.00,0.00
712312,97475,1013,3,8.00,0.00
712313,97475,1010,1,22.80,1.20
712314,97476,1014,2,16.20,3.60
712315,97476,1008,1,45.00,0.00
712316,97477,1002,1,68.40,3.60
712317,97477,1009,1,26.00,0.00
712318,97477,1014,2,17.10,1.80
712319,97477,1006,1,30.00,0.00
712320,97478,1012,1,12.60,1.40
712321,97479,1007,1,38.00,0.00
712322,97480,1013,1,7.20,0.80
712323,97481,1003,3,95.00,0.00
712324,97481,1014,2,18.00,0.00
712325,97482,1016,1,26.60,1.40
712326,97482,1017,1,16.00,0.00
712327,97483,1009,1,26.00,0.00
712328,97483,1005,1,28.00,0.00
712329,97483,1016,1,26.60,1.40
712330,97484,1005,1,26.60,1.40
712331,97485,1008,1,42.75,2.25
712332,97485,1002,1,72.00,0.00
712333,97485,1004,1,110.00,0.00
712334,97486,1004,1,110.00,0.00
712335,97487,1003,2,95.00,0.00
712336,97487,1005,2,28.00,0.00
712337,97488,1013,1,8.00,0.00
712338,97488,1010,1,22.80,1.20
712339,97489,1010,1,24.00,0.00
712340,97489,1014,3,16.20,5.40
712341,97490,1013,3,7.60,1.20
712342,97491,1015,2,28.80,6.40
712343,97492,1013,2,8.00,0.00
712344,97492,1005,1,28.00,0.00
712345,97492,1002,1,72.00,0.00
712346,97493,1001,2,65.00,0.00
712347,97493,1015,1,32.00,0.00
712348,97494,1017,1,16.00,0.00
712349,97495,1004,1,99.00,11.00
712350,97496,1018,1,34.00,0.00
712351,97497,1006,1,28.50,1.50
712352,97497,1009,1,24.70,1.30
712353,97497,1002,1,72.00,0.00
712354,97497,1014,1,18.00,0.00
712355,97498,1003,1,95.00,0.00
712356,97499,1008,1,45.00,0.00
712357,97500,1007,1,38.00,0.00
712358,97500,1005,1,28.00,0.00
712359,97500,1006,1,30.00,0.00
712360,97501,1001,1,65.00,0.00
712361,97502,1001,2,65.00,0.00
712362,97503,1015,1,30.40,1.60
712363,97503,1001,3,61.75,9.75
712364,97504,1010,1,24.00,0.00
712365,97505,1010,1,21.60,2.40
712366,97505,1018,1,30.60,3.40
712367,97506,1010,1,22.80,1.20
712368,97506,1012,1,14.00,0.00
712369,97506,1013,1,7.60,0.40
712370,97506,1004,1,110.00,0.00
712371,97507,1010,1,24.00,0.00
712372,97507,1013,1,8.00,0.00
712373,97508,1004,1,110.00,0.00
712374,97509,1012,1,14.00,0.00
712375,97510,1013,1,8.00,0.00
712376,97510,1014,1,18.00,0.00
712377,97511,1014,1,17.10,0.90
712378,97511,1006,1,30.00,0.00
712379,97512,1013,1,8.00,0.00
712380,97513,1011,1,30.00,0.00
712381,97514,1003,1,95.00,0.00
712382,97515,1009,1,26.00,0.00
712383,97515,1002,1,72.00,0.00
712384,97515,1012,1,14.00,0.00
712385,97515,1003,2,95.00,0.00
712386,97516,1001,1,65.00,0.00
712387,97517,1016,1,28.00,0.00
712388,97518,1002,2,72.00,0.00
712389,97519,1002,1,72.00,0.00
712390,97520,1015,1,28.80,3.20
712391,97521,1003,1,95.00,0.00
712392,97522,1001,1,65.00,0.00
712393,97523,1002,3,72.00,0.00
712394,97523,1006,2,30.00,0.00
712395,97524,1015,1,32.00,0.00
712396,97524,1013,1,8.00,0.00
712397,97525,1004,1,99.00,11.00
712398,97525,1008,1,45.00,0.00
712399,97525,1012,1,14.00,0.00
712400,97525,1001,1,61.75,3.25
712401,97526,1015,1,32.00,0.00
712402,97526,1001,2,65.00,0.00
712403,97527,1011,1,28.50,1.50
712404,97527,1005,1,26.60,1.40
712405,97527,1006,1,30.00,0.00
712406,97528,1017,1,15.20,0.80
712407,97529,1015,1,32.00,0.00
712408,97530,1003,1,95.00,0.00
712409,97530,1010,1,24.00,0.00
712410,97531,1014,1,18.00,0.00
712411,97531,1002,1,72.00,0.00
712412,97532,1018,1,34.00,0.00
712413,97533,1014,1,17.10,0.90
712414,97533,1013,2,8.00,0.00
712415,97534,1018,1,32.30,1.70
712416,97534,1012,2,14.00,0.00
712417,97535,1013,1,7.20,0.80
712418,97535,1001,1,65.00,0.00
712419,97536,1016,2,28.00,0.00
712420,97537,1010,1,24.00,0.00
712421,97537,1006,2,30.00,0.00
712422,97538,1006,1,28.50,1.50
712423,97538,1004,2,110.00,0.00
712424,97539,1018,1,34.00,0.00
712425,97539,1016,1,28.00,0.00
712426,97540,1015,1,28.80,3.20
712427,97541,1012,2,14.00,0.00
712428,97542,1014,1,18.00,0.00
712429,97543,1002,1,72.00,0.00
712430,97543,1015,1,30.40,1.60
712431,97543,1017,1,16.00,0.00
712432,97543,1003,1,95.00,0.00
712433,97544,1003,2,90.25,9.50
712434,97544,1010,1,24.00,0.00
712435,97545,1006,1,30.00,0.00
712436,97546,1002,1,72.00,0.00
712437,97546,1013,1,8.00,0.00
712438,97547,1014,1,18.00,0.00
712439,97547,1013,2,7.60,0.80
712440,97548,1010,1,24.00,0.00
712441,97549,1009,1,24.70,1.30
712442,97549,1012,2,14.00,0.00
712443,97550,1007,1,38.00,0.00
712444,97551,1013,2,8.00,0.00
712445,97551,1012,1,12.60,1.40
712446,97552,1003,1,95.00,0.00
712447,97553,1016,1,28.00,0.00
712448,97553,1009,1,26.00,0.00
712449,97554,1009,1,26.00,0.00
712450,97555,1014,2,18.00,0.00
712451,97556,1006,2,30.00,0.00
712452,97557,1001,2,61.75,6.50
712453,97558,1017,1,15.20,0.80
712454,97559,1007,1,36.10,1.90
712455,97559,1016,1,28.00,0.00
712456,97560,1001,1,61.75,3.25
712457,97561,1011,2,30.00,0.00
712458,97561,1004,1,104.50,5.50
712459,97562,1006,1,30.00,0.00
712460,97562,1013,1,7.60,0.40
712461,97562,1004,3,110.00,0.00
712462,97563,1002,1,72.00,0.00
712463,97564,1004,1,110.00,0.00
712464,97564,1002,1,72.00,0.00
712465,97565,1001,1,65.00,0.00
712466,97566,1001,1,65.00,0.00
712467,97566,1012,1,14.00,0.00
712468,97567,1012,1,14.00,0.00
712469,97567,1013,1,7.20,0.80
712470,97568,1016,1,28.00,0.00
712471,97568,1013,1,8.00,0.00
712472,97569,1013,1,8.00,0.00
712473,97569,1007,1,38.00,0.00
712474,97569,1006,2,30.00,0.00
712475,97570,1008,1,45.00,0.00
712476,97571,1012,1,14.00,0.00
712477,97572,1010,1,24.00,0.00
712478,97573,1009,1,26.00,0.00
712479,97573,1013,2,8.00,0.00
712480,97574,1006,1,28.50,1.50
712481,97575,1003,1,95.00,0.00
712482,97575,1018,2,32.30,3.40
712483,97576,1002,1,68.40,3.60
712484,97577,1014,1,18.00,0.00
712485,97578,1012,2,14.00,0.00
712486,97578,1004,1,110.00,0.00
712487,97578,1013,1,8.00,0.00
712488,97578,1006,1,30.00,0.00
712489,97579,1003,1,85.50,9.50
712490,97579,1010,1,24.00,0.00
712491,97579,1004,1,104.50,5.50
712492,97580,1003,2,90.25,9.50
712493,97581,1017,3,16.00,0.00
712494,97581,1005,1,28.00,0.00
712495,97582,1013,1,8.00,0.00
712496,97583,1013,1,8.00,0.00
712497,97583,1012,2,14.00,0.00
712498,97584,1009,1,26.00,0.00
712499,97585,1007,1,36.10,1.90
712500,97586,1006,1,30.00,0.00
712501,97586,1013,1,7.60,0.40
712502,97587,1015,1,32.00,0.00
712503,97587,1012,1,13.30,0.70
712504,97588,1007,1,36.10,1.90
712505,97588,1006,1,30.00,0.00
712506,97589,1014,1,18.00,0.00
712507,97590,1002,2,64.80,14.40
712508,97590,1012,1,14.00,0.00
712509,97590,1011,1,28.50,1.50
712510,97591,1006,3,27.00,9.00
712511,97591,1016,2,26.60,2.80
712512,97592,1010,2,24.00,0.00
712513,97593,1010,3,22.80,3.60
712514,97593,1001,2,65.00,0.00
712515,97594,1009,2,24.70,2.60
712516,97594,1012,2,14.00,0.00
712517,97594,1018,3,34.00,0.00
712518,97595,1008,1,45.00,0.00
712519,97596,1004,1,99.00,11.00
712520,97596,1007,1,36.10,1.90
712521,97597,1018,1,32.30,1.70
712522,97598,1018,1,34.00,0.00
712523,97598,1002,1,72.00,0.00
712524,97599,1009,1,26.00,0.00
712525,97599,1002,1,68.40,3.60
712526,97600,1018,1,34.00,0.00
712527,97601,1014,1,18.00,0.00
712528,97601,1005,1,25.20,2.80
712529,97601,1018,1,34.00,0.00
712530,97602,1007,1,36.10,1.90
712531,97603,1017,1,15.20,0.80
712532,97603,1005,1,28.00,0.00
712533,97604,1003,2,85.50,19.00
712534,97604,1009,2,26.00,0.00
712535,97604,1006,1,28.50,1.50
712536,97605,1013,2,8.00,0.00
712537,97606,1003,1,95.00,0.00
712538,97607,1008,1,45.00,0.00
712539,97608,1007,1,38.00,0.00
712540,97608,1015,1,32.00,0.00
712541,97608,1001,1,65.00,0.00
712542,97609,1003,1,95.00,0.00
712543,97609,1007,1,38.00,0.00
712544,97610,1009,1,26.00,0.00
712545,97611,1012,1,12.60,1.40
712546,97612,1015,2,30.40,3.20
712547,97612,1004,1,110.00,0.00
712548,97613,1001,2,65.00,0.00
712549,97614,1007,1,38.00,0.00
712550,97614,1013,1,8.00,0.00
712551,97614,1008,2,40.50,9.00
712552,97615,1015,1,32.00,0.00
712553,97616,1013,1,8.00,0.00
712554,97616,1004,1,110.00,0.00
712555,97617,1007,1,38.00,0.00
