order_id,customer_id,order_date,order_ts,channel,order_status,shipping_cost
98661,5683,2024-11-09,2024-11-09 03:43:09,Web,COMPLETED,8.99
98662,5131,2024-11-09,2024-11-09 17:03:57,Web,COMPLETED,8.99
98663,5672,2024-11-09,2024-11-09 00:23:03,Mobile App,COMPLETED,4.99
98664,6209,2024-11-09,2024-11-09 10:16:47,Web,COMPLETED,0.00
98665,6632,2024-11-09,2024-11-09 01:04:22,Web,COMPLETED,6.99
98666,6468,2024-11-09,2024-11-09 19:54:49,Web,COMPLETED,0.00
98667,5130,2024-11-10,2024-11-10 02:47:35,Mobile App,COMPLETED,0.00
98668,6198,2024-11-10,2024-11-10 14:25:14,Mobile App,COMPLETED,6.99
98669,6294,2024-11-10,2024-11-10 03:52:12,Web,COMPLETED,8.99
98670,5967,2024-11-10,2024-11-10 05:39:34,Mobile App,RETURNED,0.00
98671,6185,2024-11-10,2024-11-10 06:54:48,Mobile App,COMPLETED,0.00
98672,6021,2024-11-10,2024-11-10 13:39:27,Web,COMPLETED,6.99
98673,5095,2024-11-10,2024-11-10 07:24:41,Web,COMPLETED,4.99
98674,6749,2024-11-10,2024-11-10 07:54:43,Marketplace,COMPLETED,8.99
98675,6176,2024-11-10,2024-11-10 20:14:15,Web,COMPLETED,4.99
98676,5770,2024-11-10,2024-11-10 13:40:40,Mobile App,COMPLETED,0.00
98677,6425,2024-11-10,2024-11-10 21:28:45,Web,COMPLETED,0.00
98678,5101,2024-11-10,2024-11-10 15:44:57,Web,COMPLETED,4.99
98679,5079,2024-11-10,2024-11-10 17:32:01,Web,COMPLETED,4.99
98680,6240,2024-11-10,2024-11-10 07:39:08,Marketplace,COMPLETED,8.99
98681,5817,2024-11-10,2024-11-10 04:28:24,Web,COMPLETED,8.99
98682,5041,2024-11-10,2024-11-10 10:50:08,Mobile App,COMPLETED,8.99
98683,5082,2024-11-10,2024-11-10 14:14:10,Web,COMPLETED,4.99
98684,6692,2024-11-10,2024-11-10 00:48:59,Web,COMPLETED,0.00
98685,6118,2024-11-10,2024-11-10 08:29:35,Web,COMPLETED,0.00
98686,5628,2024-11-10,2024-11-10 20:03:49,Marketplace,COMPLETED,0.00
98687,6022,2024-11-10,2024-11-10 06:54:37,Mobile App,COMPLETED,0.00
98688,5125,2024-11-10,2024-11-10 03:06:25,Web,COMPLETED,0.00
98689,6037,2024-11-10,2024-11-10 06:55:07,Mobile App,COMPLETED,0.00
98690,6157,2024-11-10,2024-11-10 19:17:55,Web,COMPLETED,0.00
98691,5330,2024-11-10,2024-11-10 21:37:47,Web,COMPLETED,0.00
98692,5961,2024-11-10,2024-11-10 19:02:13,Mobile App,COMPLETED,0.00
98693,6437,2024-11-10,2024-11-10 14:15:41,Mobile App,COMPLETED,0.00
98694,5278,2024-11-10,2024-11-10 09:17:59,Mobile App,COMPLETED,6.99
98695,6571,2024-11-10,2024-11-10 09:39:57,Web,COMPLETED,0.00
98696,6225,2024-11-11,2024-11-11 12:55:27,Web,COMPLETED,6.99
98697,5545,2024-11-11,2024-11-11 20:59:18,Mobile App,COMPLETED,0.00
98698,6370,2024-11-11,2024-11-11 08:42:15,Web,COMPLETED,8.99
98699,5607,2024-11-11,2024-11-11 01:33:14,Mobile App,COMPLETED,0.00
98700,5727,2024-11-11,2024-11-11 18:16:26,Mobile App,COMPLETED,6.99
98701,6605,2024-11-11,2024-11-11 03:25:15,Mobile App,COMPLETED,0.00
98702,5716,2024-11-11,2024-11-11 12:46:14,Mobile App,COMPLETED,6.99
98703,5792,2024-11-11,2024-11-11 03:15:57,Marketplace,COMPLETED,6.99
98704,6423,2024-11-11,2024-11-11 00:25:15,Web,COMPLETED,8.99
98705,6676,2024-11-11,2024-11-11 23:59:36,Web,COMPLETED,6.99
98706,6436,2024-11-11,2024-11-11 16:24:44,Mobile App,COMPLETED,0.00
98707,5197,2024-11-11,2024-11-11 04:12:01,Mobile App,COMPLETED,0.00
98708,6584,2024-11-11,2024-11-11 10:08:01,Web,COMPLETED,0.00
98709,5675,2024-11-11,2024-11-11 18:27:57,Mobile App,COMPLETED,0.00
98710,6720,2024-11-11,2024-11-11 00:24:21,Web,CANCELLED,4.99
98711,6639,2024-11-11,2024-11-11 07:32:40,Mobile App,COMPLETED,0.00
98712,6716,2024-11-11,2024-11-11 04:39:35,Marketplace,RETURNED,4.99
98713,6304,2024-11-11,2024-11-11 20:58:32,Web,COMPLETED,0.00
98714,5681,2024-11-11,2024-11-11 06:39:47,Web,COMPLETED,0.00
98715,5912,2024-11-11,2024-11-11 23:16:08,Web,COMPLETED,8.99
98716,5139,2024-11-11,2024-11-11 10:26:44,Mobile App,COMPLETED,4.99
98717,6374,2024-11-11,2024-11-11 09:48:55,Web,COMPLETED,0.00
98718,6751,2024-11-11,2024-11-11 20:52:36,Mobile App,COMPLETED,0.00
98719,6554,2024-11-11,2024-11-11 14:50:18,Web,COMPLETED,0.00
98720,6652,2024-11-11,2024-11-11 04:22:40,Mobile App,COMPLETED,0.00
98721,5905,2024-11-11,2024-11-11 15:29:44,Web,COMPLETED,0.00
98722,5229,2024-11-11,2024-11-11 23:30:34,Web,RETURNED,0.00
98723,6004,2024-11-11,2024-11-11 10:18:06,Mobile App,COMPLETED,6.99
98724,5595,2024-11-11,2024-11-11 01:41:05,Web,COMPLETED,0.00
98725,5829,2024-11-11,2024-11-11 22:43:59,Web,COMPLETED,6.99
98726,5824,2024-11-11,2024-11-11 23:23:33,Mobile App,COMPLETED,6.99
98727,5538,2024-11-11,2024-11-11 16:09:40,Marketplace,RETURNED,4.99
98728,5248,2024-11-11,2024-11-11 09:50:09,Web,COMPLETED,6.99
98729,5492,2024-11-11,2024-11-11 10:51:51,Mobile App,COMPLETED,0.00
98730,6310,2024-11-11,2024-11-11 02:42:11,Mobile App,RETURNED,4.99
98731,5619,2024-11-11,2024-11-11 09:47:40,Mobile App,COMPLETED,0.00
98732,5594,2024-11-11,2024-11-11 15:23:55,Marketplace,COMPLETED,0.00
98733,6357,2024-11-11,2024-11-11 20:12:50,Mobile App,COMPLETED,6.99
98734,5801,2024-11-11,2024-11-11 03:02:13,Web,COMPLETED,4.99
98735,6370,2024-11-11,2024-11-11 10:03:33,Web,COMPLETED,0.00
98736,5910,2024-11-11,2024-11-11 14:13:02,Marketplace,COMPLETED,8.99
98737,6659,2024-11-11,2024-11-11 15:22:51,Web,COMPLETED,8.99
98738,6307,2024-11-12,2024-11-12 11:00:35,Web,COMPLETED,6.99
98739,5802,2024-11-12,2024-11-12 19:50:14,Web,COMPLETED,4.99
98740,6663,2024-11-12,2024-11-12 04:57:34,Mobile App,COMPLETED,0.00
98741,6195,2024-11-12,2024-11-12 01:30:59,Web,COMPLETED,8.99
98742,6040,2024-11-12,2024-11-12 12:37:59,Web,COMPLETED,6.99
98743,5489,2024-11-12,2024-11-12 20:11:17,Marketplace,COMPLETED,0.00
98744,6748,2024-11-12,2024-11-12 16:51:46,Marketplace,COMPLETED,0.00
98745,6430,2024-11-12,2024-11-12 20:14:21,Web,COMPLETED,0.00
98746,5602,2024-11-12,2024-11-12 03:38:13,Marketplace,COMPLETED,0.00
98747,5850,2024-11-12,2024-11-12 23:23:04,Mobile App,COMPLETED,0.00
98748,5461,2024-11-12,2024-11-12 16:09:08,Marketplace,COMPLETED,0.00
98749,6599,2024-11-12,2024-11-12 05:47:45,Mobile App,COMPLETED,4.99
98750,6112,2024-11-12,2024-11-12 01:32:59,Web,COMPLETED,0.00
98751,5532,2024-11-12,2024-11-12 12:47:05,Marketplace,COMPLETED,8.99
98752,5966,2024-11-12,2024-11-12 19:56:07,Mobile App,COMPLETED,4.99
98753,6422,2024-11-12,2024-11-12 18:07:58,Web,COMPLETED,0.00
98754,6473,2024-11-12,2024-11-12 10:47:42,Mobile App,COMPLETED,4.99
98755,5472,2024-11-12,2024-11-12 08:02:41,Mobile App,COMPLETED,0.00
98756,5999,2024-11-12,2024-11-12 23:56:59,Marketplace,COMPLETED,6.99
98757,6463,2024-11-12,2024-11-12 23:49:58,Mobile App,COMPLETED,6.99
98758,5108,2024-11-12,2024-11-12 04:36:51,Web,COMPLETED,0.00
98759,6220,2024-11-12,2024-11-12 02:16:19,Mobile App,COMPLETED,0.00
98760,6743,2024-11-12,2024-11-12 07:15:38,Mobile App,COMPLETED,0.00
98761,5568,2024-11-12,2024-11-12 22:42:42,Mobile App,COMPLETED,0.00
98762,6064,2024-11-12,2024-11-12 01:25:02,Web,COMPLETED,0.00
98763,6753,2024-11-12,2024-11-12 12:42:53,Mobile App,COMPLETED,0.00
98764,5793,2024-11-12,2024-11-12 16:20:47,Marketplace,COMPLETED,4.99
98765,6478,2024-11-12,2024-11-12 02:49:09,Web,COMPLETED,4.99
98766,6462,2024-11-12,2024-11-12 17:15:14,Marketplace,COMPLETED,0.00
98767,5735,2024-11-12,2024-11-12 15:13:54,Web,COMPLETED,0.00
98768,6096,2024-11-12,2024-11-12 15:47:57,Web,COMPLETED,8.99
98769,5051,2024-11-12,2024-11-12 12:23:21,Web,RETURNED,0.00
98770,6140,2024-11-12,2024-11-12 18:58:12,Mobile App,COMPLETED,8.99
98771,5881,2024-11-12,2024-11-12 21:55:44,Web,COMPLETED,0.00
98772,6280,2024-11-13,2024-11-13 22:13:17,Web,COMPLETED,6.99
98773,6558,2024-11-13,2024-11-13 02:11:21,Web,COMPLETED,0.00
98774,6488,2024-11-13,2024-11-13 23:20:46,Marketplace,COMPLETED,0.00
98775,6430,2024-11-13,2024-11-13 15:56:45,Web,COMPLETED,8.99
98776,6166,2024-11-13,2024-11-13 20:43:17,Mobile App,RETURNED,0.00
98777,6137,2024-11-13,2024-11-13 03:40:04,Web,CANCELLED,6.99
98778,6373,2024-11-13,2024-11-13 14:37:13,Web,COMPLETED,6.99
98779,6556,2024-11-13,2024-11-13 17:14:52,Web,COMPLETED,6.99
98780,6692,2024-11-13,2024-11-13 21:10:02,Marketplace,COMPLETED,8.99
98781,6721,2024-11-13,2024-11-13 04:49:54,Mobile App,RETURNED,0.00
98782,5620,2024-11-13,2024-11-13 10:07:51,Marketplace,COMPLETED,0.00
98783,6625,2024-11-13,2024-11-13 17:13:31,Mobile App,COMPLETED,0.00
98784,5685,2024-11-13,2024-11-13 19:18:01,Mobile App,COMPLETED,8.99
98785,6722,2024-11-13,2024-11-13 11:25:44,Web,RETURNED,0.00
98786,6253,2024-11-13,2024-11-13 07:23:39,Mobile App,COMPLETED,0.00
98787,6061,2024-11-13,2024-11-13 13:42:37,Mobile App,COMPLETED,0.00
98788,5242,2024-11-13,2024-11-13 20:19:32,Mobile App,COMPLETED,0.00
98789,6643,2024-11-13,2024-11-13 08:23:02,Web,COMPLETED,0.00
98790,5826,2024-11-13,2024-11-13 21:52:57,Web,COMPLETED,0.00
98791,5274,2024-11-13,2024-11-13 02:13:26,Marketplace,COMPLETED,0.00
98792,5713,2024-11-13,2024-11-13 12:33:49,Mobile App,COMPLETED,0.00
98793,6242,2024-11-13,2024-11-13 02:39:24,Marketplace,COMPLETED,6.99
98794,5163,2024-11-13,2024-11-13 05:54:59,Mobile App,COMPLETED,8.99
98795,5498,2024-11-13,2024-11-13 09:48:42,Web,COMPLETED,4.99
98796,5246,2024-11-13,2024-11-13 05:06:02,Marketplace,COMPLETED,4.99
98797,6152,2024-11-13,2024-11-13 23:15:30,Mobile App,COMPLETED,4.99
98798,6284,2024-11-13,2024-11-13 10:47:34,Mobile App,COMPLETED,0.00
98799,5237,2024-11-13,2024-11-13 02:12:34,Web,COMPLETED,8.99
98800,6780,2024-11-13,2024-11-13 06:50:41,Web,COMPLETED,4.99
98801,6232,2024-11-13,2024-11-13 04:34:53,Mobile App,COMPLETED,0.00
98802,6568,2024-11-13,2024-11-13 02:17:22,Mobile App,COMPLETED,0.00
98803,5708,2024-11-13,2024-11-13 18:07:38,Marketplace,CANCELLED,4.99
98804,5019,2024-11-13,2024-11-13 02:26:02,Mobile App,COMPLETED,4.99
98805,6736,2024-11-14,2024-11-14 14:08:36,Mobile App,COMPLETED,6.99
98806,5676,2024-11-14,2024-11-14 13:11:57,Marketplace,COMPLETED,4.99
98807,5816,2024-11-14,2024-11-14 11:03:35,Mobile App,RETURNED,8.99
98808,6450,2024-11-14,2024-11-14 14:56:00,Web,COMPLETED,6.99
98809,5986,2024-11-14,2024-11-14 01:04:10,Web,COMPLETED,0.00
98810,6719,2024-11-14,2024-11-14 15:51:32,Web,COMPLETED,8.99
98811,6235,2024-11-14,2024-11-14 12:14:32,Marketplace,COMPLETED,0.00
98812,5232,2024-11-14,2024-11-14 06:06:23,Mobile App,COMPLETED,8.99
98813,6546,2024-11-14,2024-11-14 05:17:26,Web,COMPLETED,8.99
98814,5730,2024-11-14,2024-11-14 21:21:50,Web,COMPLETED,0.00
98815,5660,2024-11-14,2024-11-14 09:45:36,Mobile App,COMPLETED,6.99
98816,6314,2024-11-14,2024-11-14 17:23:38,Mobile App,COMPLETED,0.00
98817,5322,2024-11-14,2024-11-14 20:34:36,Web,COMPLETED,8.99
98818,5766,2024-11-14,2024-11-14 11:38:05,Mobile App,COMPLETED,0.00
98819,5575,2024-11-14,2024-11-14 11:12:55,Web,COMPLETED,8.99
98820,6695,2024-11-14,2024-11-14 16:45:34,Web,COMPLETED,0.00
98821,6230,2024-11-14,2024-11-14 21:46:09,Mobile App,COMPLETED,6.99
98822,5690,2024-11-14,2024-11-14 23:16:11,Marketplace,COMPLETED,0.00
98823,5045,2024-11-14,2024-11-14 03:36:15,Marketplace,COMPLETED,0.00
98824,5593,2024-11-14,2024-11-14 09:16:35,Web,COMPLETED,0.00
98825,5436,2024-11-14,2024-11-14 18:02:55,Mobile App,RETURNED,8.99
98826,5209,2024-11-14,2024-11-14 05:40:01,Web,COMPLETED,4.99
98827,6068,2024-11-14,2024-11-14 20:20:25,Marketplace,COMPLETED,0.00
98828,6435,2024-11-14,2024-11-14 23:10:39,Marketplace,COMPLETED,0.00
98829,5214,2024-11-14,2024-11-14 11:26:45,Marketplace,COMPLETED,0.00
98830,6116,2024-11-14,2024-11-14 17:58:46,Marketplace,COMPLETED,0.00
98831,5287,2024-11-14,2024-11-14 14:13:59,Marketplace,COMPLETED,0.00
98832,5394,2024-11-14,2024-11-14 03:03:56,Marketplace,COMPLETED,6.99
98833,5045,2024-11-14,2024-11-14 14:09:01,Marketplace,COMPLETED,0.00
98834,5693,2024-11-14,2024-11-14 02:42:30,Mobile App,COMPLETED,0.00
98835,5891,2024-11-14,2024-11-14 03:04:49,Web,COMPLETED,6.99
98836,5300,2024-11-14,2024-11-14 18:46:06,Marketplace,COMPLETED,0.00
98837,6042,2024-11-14,2024-11-14 03:23:02,Web,COMPLETED,6.99
98838,5009,2024-11-14,2024-11-14 10:03:54,Marketplace,COMPLETED,8.99
98839,5143,2024-11-14,2024-11-14 08:44:09,Mobile App,COMPLETED,0.00
98840,6495,2024-11-14,2024-11-14 11:05:32,Web,COMPLETED,0.00
98841,5459,2024-11-14,2024-11-14 08:46:28,Mobile App,COMPLETED,8.99
98842,5557,2024-11-14,2024-11-14 09:18:11,Mobile App,COMPLETED,8.99
98843,6620,2024-11-14,2024-11-14 05:43:52,Mobile App,COMPLETED,6.99
98844,5556,2024-11-15,2024-11-15 12:44:16,Mobile App,COMPLETED,0.00
98845,6410,2024-11-15,2024-11-15 20:49:16,Web,RETURNED,8.99
98846,5459,2024-11-15,2024-11-15 10:11:08,Mobile App,COMPLETED,0.00
98847,6070,2024-11-15,2024-11-15 08:53:16,Mobile App,COMPLETED,4.99
98848,5817,2024-11-15,2024-11-15 19:35:05,Web,COMPLETED,4.99
98849,6725,2024-11-15,2024-11-15 02:50:24,Mobile App,COMPLETED,0.00
98850,6424,2024-11-15,2024-11-15 07:27:16,Web,COMPLETED,0.00
98851,5288,2024-11-15,2024-11-15 15:43:32,Marketplace,COMPLETED,8.99
98852,5553,2024-11-15,2024-11-15 12:32:43,Marketplace,COMPLETED,8.99
98853,5060,2024-11-15,2024-11-15 15:27:19,Web,COMPLETED,6.99
98854,5479,2024-11-15,2024-11-15 20:04:27,Web,COMPLETED,4.99
98855,5435,2024-11-15,2024-11-15 11:00:46,Web,COMPLETED,0.00
98856,5055,2024-11-15,2024-11-15 01:49:50,Web,COMPLETED,0.00
98857,5996,2024-11-15,2024-11-15 17:28:41,Web,COMPLETED,4.99
98858,5701,2024-11-15,2024-11-15 17:33:38,Web,COMPLETED,0.00
98859,5041,2024-11-15,2024-11-15 20:03:15,Web,CANCELLED,0.00
98860,5082,2024-11-15,2024-11-15 08:07:32,Marketplace,COMPLETED,6.99
98861,5735,2024-11-15,2024-11-15 10:28:34,Mobile App,COMPLETED,0.00
98862,6116,2024-11-15,2024-11-15 12:55:41,Web,COMPLETED,8.99
98863,5925,2024-11-15,2024-11-15 22:05:31,Web,COMPLETED,4.99
98864,5381,2024-11-15,2024-11-15 16:36:09,Web,COMPLETED,4.99
98865,6392,2024-11-15,2024-11-15 16:04:39,Web,COMPLETED,0.00
98866,5870,2024-11-15,2024-11-15 09:35:26,Web,COMPLETED,8.99
98867,5921,2024-11-15,2024-11-15 02:42:42,Marketplace,COMPLETED,0.00
98868,5429,2024-11-15,2024-11-15 03:21:32,Web,COMPLETED,4.99
98869,6165,2024-11-15,2024-11-15 02:57:29,Web,COMPLETED,4.99
98870,5196,2024-11-15,2024-11-15 12:19:41,Web,COMPLETED,0.00
98871,5884,2024-11-15,2024-11-15 23:54:41,Web,COMPLETED,0.00
98872,5261,2024-11-15,2024-11-15 09:43:58,Marketplace,COMPLETED,0.00
98873,5859,2024-11-15,2024-11-15 09:32:19,Web,COMPLETED,6.99
98874,5412,2024-11-15,2024-11-15 06:19:21,Mobile App,COMPLETED,8.99
98875,6570,2024-11-15,2024-11-15 19:22:27,Marketplace,COMPLETED,8.99
98876,6390,2024-11-15,2024-11-15 15:22:52,Marketplace,COMPLETED,0.00
98877,6787,2024-11-15,2024-11-15 13:13:53,Web,COMPLETED,6.99
98878,5142,2024-11-15,2024-11-15 03:31:54,Web,COMPLETED,4.99
98879,5896,2024-11-15,2024-11-15 19:00:33,Web,RETURNED,0.00
98880,6144,2024-11-15,2024-11-15 14:35:18,Mobile App,COMPLETED,0.00
98881,5641,2024-11-15,2024-11-15 13:30:51,Web,COMPLETED,4.99
98882,5278,2024-11-16,2024-11-16 12:26:05,Web,COMPLETED,8.99
98883,5867,2024-11-16,2024-11-16 13:02:20,Mobile App,COMPLETED,0.00
98884,5280,2024-11-16,2024-11-16 21:54:19,Mobile App,COMPLETED,4.99
98885,5892,2024-11-16,2024-11-16 17:59:06,Mobile App,COMPLETED,8.99
98886,5995,2024-11-16,2024-11-16 05:06:58,Web,COMPLETED,0.00
98887,6642,2024-11-16,2024-11-16 17:07:11,Web,COMPLETED,0.00
98888,5130,2024-11-16,2024-11-16 21:51:48,Mobile App,COMPLETED,0.00
98889,6381,2024-11-16,2024-11-16 12:35:45,Mobile App,COMPLETED,8.99
98890,5923,2024-11-16,2024-11-16 13:45:46,Mobile App,COMPLETED,6.99
98891,5320,2024-11-16,2024-11-16 06:39:25,Web,COMPLETED,8.99
98892,5566,2024-11-16,2024-11-16 21:01:38,Mobile App,COMPLETED,8.99
98893,5454,2024-11-16,2024-11-16 00:40:57,Web,COMPLETED,4.99
98894,5880,2024-11-16,2024-11-16 03:38:29,Mobile App,COMPLETED,0.00
98895,5863,2024-11-16,2024-11-16 07:26:49,Marketplace,COMPLETED,8.99
98896,5357,2024-11-16,2024-11-16 06:56:14,Mobile App,COMPLETED,0.00
98897,5448,2024-11-16,2024-11-16 23:08:17,Web,COMPLETED,6.99
98898,6525,2024-11-16,2024-11-16 03:47:51,Marketplace,COMPLETED,6.99
98899,6264,2024-11-16,2024-11-16 02:03:13,Web,COMPLETED,6.99
98900,5828,2024-11-16,2024-11-16 17:44:19,Marketplace,COMPLETED,8.99
98901,6542,2024-11-16,2024-11-16 19:59:50,Mobile App,COMPLETED,0.00
98902,5292,2024-11-16,2024-11-16 10:03:36,Mobile App,COMPLETED,0.00
98903,5369,2024-11-16,2024-11-16 11:19:57,Marketplace,COMPLETED,0.00
98904,6524,2024-11-16,2024-11-16 22:45:29,Web,COMPLETED,8.99
98905,6426,2024-11-16,2024-11-16 04:43:48,Mobile App,COMPLETED,8.99
98906,5841,2024-11-16,2024-11-16 14:14:18,Mobile App,COMPLETED,6.99
98907,5192,2024-11-16,2024-11-16 07:47:22,Web,COMPLETED,6.99
98908,5839,2024-11-16,2024-11-16 17:19:48,Mobile App,COMPLETED,0.00
98909,5582,2024-11-16,2024-11-16 22:17:26,Web,COMPLETED,4.99
98910,6419,2024-11-16,2024-11-16 18:25:49,Web,COMPLETED,6.99
98911,5066,2024-11-16,2024-11-16 10:37:28,Mobile App,COMPLETED,4.99
98912,5888,2024-11-17,2024-11-17 23:43:38,Mobile App,COMPLETED,4.99
98913,5324,2024-11-17,2024-11-17 23:16:07,Mobile App,RETURNED,4.99
98914,6711,2024-11-17,2024-11-17 14:49:17,Mobile App,COMPLETED,8.99
98915,5821,2024-11-17,2024-11-17 10:52:48,Web,COMPLETED,4.99
98916,5658,2024-11-17,2024-11-17 14:15:54,Web,COMPLETED,0.00
98917,5641,2024-11-17,2024-11-17 05:31:44,Web,COMPLETED,6.99
98918,6258,2024-11-17,2024-11-17 00:37:44,Web,COMPLETED,0.00
98919,5037,2024-11-17,2024-11-17 04:06:00,Mobile App,COMPLETED,4.99
98920,6042,2024-11-17,2024-11-17 18:27:09,Web,COMPLETED,0.00
98921,6324,2024-11-17,2024-11-17 01:23:18,Web,COMPLETED,4.99
98922,5236,2024-11-17,2024-11-17 13:34:09,Web,COMPLETED,4.99
98923,6753,2024-11-17,2024-11-17 00:32:48,Web,CANCELLED,0.00
98924,5533,2024-11-17,2024-11-17 03:10:05,Marketplace,COMPLETED,6.99
98925,6469,2024-11-17,2024-11-17 08:48:45,Web,COMPLETED,0.00
98926,5153,2024-11-17,2024-11-17 03:37:06,Web,COMPLETED,0.00
98927,6454,2024-11-17,2024-11-17 18:48:51,Web,COMPLETED,8.99
98928,6447,2024-11-17,2024-11-17 20:11:14,Mobile App,COMPLETED,0.00
98929,5908,2024-11-17,2024-11-17 06:03:17,Mobile App,COMPLETED,6.99
98930,5448,2024-11-17,2024-11-17 02:36:03,Web,COMPLETED,8.99
98931,5584,2024-11-17,2024-11-17 08:30:18,Web,COMPLETED,8.99
98932,5560,2024-11-17,2024-11-17 19:19:17,Mobile App,COMPLETED,8.99
98933,6588,2024-11-17,2024-11-17 20:46:05,Mobile App,COMPLETED,6.99
98934,5807,2024-11-17,2024-11-17 05:15:38,Marketplace,COMPLETED,8.99
98935,6690,2024-11-17,2024-11-17 17:42:36,Web,COMPLETED,4.99
98936,5386,2024-11-18,2024-11-18 11:51:44,Web,COMPLETED,6.99
98937,5196,2024-11-18,2024-11-18 10:05:28,Mobile App,COMPLETED,0.00
98938,5881,2024-11-18,2024-11-18 10:22:42,Mobile App,COMPLETED,8.99
98939,6591,2024-11-18,2024-11-18 12:35:42,Web,COMPLETED,8.99
98940,5052,2024-11-18,2024-11-18 06:27:35,Mobile App,COMPLETED,8.99
98941,5667,2024-11-18,2024-11-18 09:03:35,Web,COMPLETED,4.99
98942,6612,2024-11-18,2024-11-18 00:40:09,Mobile App,COMPLETED,0.00
98943,6597,2024-11-18,2024-11-18 14:04:08,Mobile App,COMPLETED,8.99
98944,6412,2024-11-18,2024-11-18 03:19:13,Mobile App,COMPLETED,0.00
98945,6241,2024-11-18,2024-11-18 08:20:09,Marketplace,COMPLETED,0.00
98946,5870,2024-11-18,2024-11-18 08:42:57,Web,COMPLETED,4.99
98947,6710,2024-11-18,2024-11-18 14:52:54,Web,COMPLETED,8.99
98948,5884,2024-11-18,2024-11-18 08:13:15,Mobile App,COMPLETED,0.00
98949,6629,2024-11-18,2024-11-18 03:19:03,Marketplace,COMPLETED,8.99
98950,5408,2024-11-18,2024-11-18 04:31:23,Marketplace,COMPLETED,0.00
98951,6493,2024-11-18,2024-11-18 20:42:02,Mobile App,RETURNED,0.00
98952,5566,2024-11-18,2024-11-18 13:07:03,Mobile App,COMPLETED,0.00
98953,5444,2024-11-18,2024-11-18 11:41:58,Marketplace,COMPLETED,8.99
98954,6676,2024-11-18,2024-11-18 09:15:49,Marketplace,COMPLETED,0.00
98955,5854,2024-11-18,2024-11-18 10:53:34,Web,COMPLETED,0.00
98956,5415,2024-11-18,2024-11-18 18:36:52,Marketplace,COMPLETED,6.99
98957,5406,2024-11-18,2024-11-18 14:16:17,Marketplace,COMPLETED,0.00
98958,5563,2024-11-18,2024-11-18 09:17:54,Web,COMPLETED,0.00
98959,6072,2024-11-18,2024-11-18 02:04:29,Web,COMPLETED,0.00
98960,5166,2024-11-18,2024-11-18 08:00:39,Web,COMPLETED,4.99
98961,5791,2024-11-18,2024-11-18 20:42:12,Web,COMPLETED,4.99
98962,5686,2024-11-18,2024-11-18 19:58:51,Web,COMPLETED,6.99
98963,6538,2024-11-18,2024-11-18 13:27:08,Mobile App,COMPLETED,6.99
98964,5980,2024-11-18,2024-11-18 17:15:13,Web,COMPLETED,0.00
98965,6103,2024-11-18,2024-11-18 10:35:06,Web,COMPLETED,0.00
98966,6751,2024-11-18,2024-11-18 23:16:57,Marketplace,COMPLETED,0.00
98967,5742,2024-11-19,2024-11-19 14:34:42,Mobile App,COMPLETED,6.99
98968,5025,2024-11-19,2024-11-19 17:55:44,Web,COMPLETED,8.99
98969,6046,2024-11-19,2024-11-19 15:33:03,Mobile App,COMPLETED,4.99
98970,6374,2024-11-19,2024-11-19 02:07:21,Marketplace,COMPLETED,4.99
98971,6291,2024-11-19,2024-11-19 16:04:56,Mobile App,COMPLETED,0.00
98972,6485,2024-11-19,2024-11-19 13:19:03,Web,COMPLETED,0.00
98973,6716,2024-11-19,2024-11-19 12:33:27,Mobile App,COMPLETED,0.00
98974,5709,2024-11-19,2024-11-19 17:13:24,Mobile App,COMPLETED,8.99
98975,6321,2024-11-19,2024-11-19 07:12:33,Mobile App,COMPLETED,0.00
98976,5436,2024-11-19,2024-11-19 04:12:23,Web,COMPLETED,0.00
98977,5155,2024-11-19,2024-11-19 19:24:05,Web,COMPLETED,0.00
98978,6320,2024-11-19,2024-11-19 14:33:33,Web,COMPLETED,6.99
98979,5311,2024-11-19,2024-11-19 11:45:52,Mobile App,COMPLETED,0.00
98980,5169,2024-11-19,2024-11-19 04:34:34,Mobile App,COMPLETED,6.99
98981,6277,2024-11-19,2024-11-19 06:17:57,Web,COMPLETED,0.00
98982,6743,2024-11-19,2024-11-19 16:18:18,Web,COMPLETED,0.00
98983,6555,2024-11-19,2024-11-19 10:14:16,Web,COMPLETED,0.00
98984,5710,2024-11-19,2024-11-19 10:24:41,Web,COMPLETED,6.99
98985,5159,2024-11-19,2024-11-19 04:32:14,Web,COMPLETED,0.00
98986,5978,2024-11-19,2024-11-19 21:46:03,Web,COMPLETED,0.00
98987,5800,2024-11-19,2024-11-19 19:00:59,Web,COMPLETED,8.99
98988,6203,2024-11-19,2024-11-19 06:25:20,Web,COMPLETED,6.99
98989,6529,2024-11-19,2024-11-19 18:22:08,Web,COMPLETED,4.99
98990,6027,2024-11-19,2024-11-19 12:46:55,Marketplace,COMPLETED,0.00
98991,5890,2024-11-19,2024-11-19 11:50:14,Marketplace,COMPLETED,8.99
98992,6333,2024-11-19,2024-11-19 12:20:06,Web,RETURNED,8.99
98993,6125,2024-11-19,2024-11-19 14:38:01,Mobile App,COMPLETED,0.00
98994,6025,2024-11-19,2024-11-19 02:10:15,Marketplace,COMPLETED,8.99
98995,5156,2024-11-19,2024-11-19 13:31:21,Web,COMPLETED,0.00
98996,6375,2024-11-19,2024-11-19 21:31:02,Web,COMPLETED,0.00
